word	language	ontology_id	backbone_label	backbone_level	scope	synonym_type	match_kind	evidence	candidate_blocks	flags	corpus_mentions	word_sources	rationale	design_key
rouge incarnat	fr	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	6	corpus	French 'rouge incarnat' read as English 'flesh red'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'flesh').	ISCCNBS:L1_002
vert bleuté	fr	PATO:0104020	bluish green	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	6	corpus	French 'vert bleuté' read as English 'bluish green'. Literal ISCC-NBS name 'bluish green' (level 2).	ISCCNBS:L2_018
vert bleuâtre	fr	PATO:0104020	bluish green	2	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	6	corpus	French 'vert bleuâtre' read as English 'bluish green'. Literal ISCC-NBS name 'bluish green' (level 2).	ISCCNBS:L2_018
violacé noirâtre	fr	FLOPO:0988027	violet	2	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|translation	6	corpus	French 'violacé noirâtre' read as English 'blackish violaceous'. Modifier 'blackish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'violaceous'.	ISCCNBS:L2_022
violet noirâtre	fr	FLOPO:0988027	violet	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|translation	6	corpus	French 'violet noirâtre' read as English 'blackish violet'. Modifier 'blackish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'violet'.	ISCCNBS:L2_022
blackish violet	en	FLOPO:0988027	violet	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'blackish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'violet'.	ISCCNBS:L2_022
bright mauve	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|multi_block	5	corpus	Modifier 'bright' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'mauve'.	ISCCNBS:L1_010
bright yellow green	en	PATO:0001941	yellow green	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'bright' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'yellow green'.	ISCCNBS:L1_007
brilliant red	en	FLOPO:0988013	red (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'brilliant' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'red'.	ISCCNBS:L2_002
brownish crimson	en	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'crimson' class 'red' (tending towards 'brownish').	ISCCNBS:L1_002
buff brown	en	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'buff').	ISCCNBS:L1_004
coral red	en	FLOPO:0988001	red	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'red' class 'red' (tending towards 'coral').	ISCCNBS:L1_002
dark gray green	en	FLOPO:0988170	dark grayish green	3	EXACT	botanical_colour_name	iscc_variant	EVID:NIST_SP440			5	corpus	'-ish' variant of the ISCC-NBS name 'dark grayish green' (level 3).	ISCCNBS:L3_151
dark grayish	en	FLOPO:0988010	gray	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'grayish'.	ISCCNBS:L1_012
dark rust	en	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		crosses_level1|degree_modifier	5	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'rust'.	ISCCNBS:L1_003
dark rusty brown	en	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	modified			components_cross_level1|compound_head_rule|degree_modifier	5	corpus	Modifier 'dark' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'rusty brown'.	ISCCNBS:L1_004
deep rose	en	FLOPO:0988000	pink	1	RELATED	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		crosses_level1|degree_modifier	5	corpus	Modifier 'deep' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'rose'.	ISCCNBS:L1_001
dull gray brown	en	FLOPO:0988086	grayish brown	3	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'dull' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'gray brown'.	ISCCNBS:L3_061
dull mauve	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|multi_block	5	corpus	Modifier 'dull' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'mauve'.	ISCCNBS:L1_010
dull olivaceous brown	en	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	modified			components_cross_level1|compound_head_rule|degree_modifier	5	corpus	Modifier 'dull' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'olivaceous brown'.	ISCCNBS:L1_004
dull white	en	FLOPO:0988009	white	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'dull' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'white'.	ISCCNBS:L1_011
faint pink	en	FLOPO:0988012	pink (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'faint' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'pink'.	ISCCNBS:L2_001
green brown	en	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'green').	ISCCNBS:L1_004
greenish pink	en	FLOPO:0988000	pink	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'pink' class 'pink' (tending towards 'greenish').	ISCCNBS:L1_001
ivory	en	FLOPO:0988019	yellow (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	vernacular	EVID:NIST_SP440	89	no_botanical_source_tier_general|single_source_lifted_to_level2	5	botanical_terminology|corpus	Documented senses fall in ISCC-NBS block(s) 89; lowest covering backbone class is level 2 'yellow'. PDF p.156 Sense tier used: general (1 sense(s)); all sources give blocks 86 89 90 92. Only one source places the word in a single block, so it is attached to that block's level-2 class rather than to the block itself.	ISCCNBS:L2_010
light red brown	en	FLOPO:0988068	light reddish brown	3	EXACT	botanical_colour_name	iscc_variant	EVID:NIST_SP440			5	PATO label|corpus	'-ish' variant of the ISCC-NBS name 'light reddish brown' (level 3).	ISCCNBS:L3_042
lilac blue	en	FLOPO:0988007	blue	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'blue' class 'blue' (tending towards 'lilac').	ISCCNBS:L1_009
liver	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	vernacular	EVID:NIST_SP440	46	no_botanical_source_tier_general|single_source_lifted_to_level2	5	corpus	Documented senses fall in ISCC-NBS block(s) 46; lowest covering backbone class is level 2 'reddish brown'. line number approximate (entry not cleanly matched in layout OCR); PDF p.159 Sense tier used: general (1 sense(s)); all sources give blocks 46. Only one source places the word in a single block, so it is attached to that block's level-2 class rather than to the block itself.	ISCCNBS:L2_005
mauve purple	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'purple' class 'purple' (tending towards 'mauve').	ISCCNBS:L1_010
mid castaneous	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block	5	corpus	Modifier 'mid' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'castaneous'.	ISCCNBS:L2_005
nearly white	en	FLOPO:0988009	white	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'nearly' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'white'.	ISCCNBS:L1_011
ochre yellow	en	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	compound_head			compound_head_rule	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'yellow' class 'yellow' (tending towards 'ochre').	ISCCNBS:L1_005
orange pink	en	FLOPO:0988000	pink	1	NARROW	botanical_colour_name	compound_head			compound_head_rule|components_cross_level1	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'pink' class 'pink' (tending towards 'orange').	ISCCNBS:L1_001
pale chestnut brown	en	PATO:0001287	reddish brown	2	NARROW	botanical_colour_name	modified	DOI:10.1364/JOSA.39.000592|EVID:NIST_SP440|EVID:RIDGWAY_1912		degree_modifier|multi_block	5	corpus	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'chestnut brown'.	ISCCNBS:L2_005
pale creamy yellow	en	FLOPO:0988004	yellow	1	NARROW	botanical_colour_name	modified			compound_head_rule|degree_modifier	5	corpus	Modifier 'pale' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'creamy yellow'.	ISCCNBS:L1_005
plum purple	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'purple' class 'purple' (tending towards 'plum').	ISCCNBS:L1_010
purple mauve	en	FLOPO:0988008	purple	1	NARROW	botanical_colour_name	compound_head			compound_head_rule	5	corpus	Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'mauve' class 'purple' (tending towards 'purple').	ISCCNBS:L1_010
purple pink	en	FLOPO:0988029	purplish pink	2	EXACT	botanical_colour_name	iscc_variant	EVID:NIST_SP440			5	corpus	'-ish' variant of the ISCC-NBS name 'purplish pink' (level 2).	ISCCNBS:L2_025
rich purple	en	FLOPO:0988028	purple (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'rich' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'purple'.	ISCCNBS:L2_023
shining green	en	FLOPO:0988023	green (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'shining' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'green'.	ISCCNBS:L2_017
shining white	en	FLOPO:0988009	white	1	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier	5	corpus	Modifier 'shining' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'white'.	ISCCNBS:L1_011
shiny green	en	FLOPO:0988023	green (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'shiny' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'green'.	ISCCNBS:L2_017
somewhat fulvous	en	FLOPO:0988002	orange	1	RELATED	botanical_colour_name	modified	EVID:NIST_SP440		crosses_level1|degree_modifier	5	corpus	Modifier 'somewhat' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a RELATED synonym of the class of its head 'fulvous'.	ISCCNBS:L1_003
whitish brown	en	FLOPO:0988017	brown (ISCC-NBS level 2)	2	NARROW	botanical_colour_name	modified	EVID:NIST_SP440		degree_modifier|level_homonym	5	corpus	Modifier 'whitish' is not an ISCC-NBS modifier for this head (or the phrase is not a level-3 name); the phrase is a NARROW synonym of the class of its head 'brown'.	ISCCNBS:L2_007
blanc rosâtre	fr	PATO:0104059	pinkish white	3	EXACT	botanical_colour_name	translation	EVID:NIST_SP440		translation|compound_reordered	5	corpus	French 'blanc rosâtre' read as English 'pinkish white'. Literal ISCC-NBS name 'pinkish white' (level 3).	ISCCNBS:L3_009
blanc violacé	fr	FLOPO:0988009	white	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	5	corpus	French 'blanc violacé' read as English 'violaceous white'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'white' class 'white' (tending towards 'violaceous').	ISCCNBS:L1_011
brun ochracé	fr	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	5	corpus	French 'brun ochracé' read as English 'ochre brown'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'ochre').	ISCCNBS:L1_004
brun purpurin	fr	FLOPO:0988003	brown	1	NARROW	botanical_colour_name	compound_head			components_cross_level1|compound_head_rule|translation	5	corpus	French 'brun purpurin' read as English 'purplish brown'. Two-colour compound not named by ISCC-NBS; English head-final reading makes it a NARROW synonym of the head 'brown' class 'brown' (tending towards 'purplish').	ISCCNBS:L1_004
