po_id	po_label	pato_id	pato_label	proposed_label	review_scope	pato_is_attribute	evidence_count	origins	example_1	example_2	example_3	review_status	reviewer	review_date	review_notes
PO_0030105	follicle fruit	PATO_0000701	smooth	follicle fruit smooth	reusable_phenotype	false	1	saudi_ncvc:1	Gomphocarpus sinaicus Boiss. (p139): smooth			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030105	follicle fruit	PATO_0001365	spiny	follicle fruit spiny	reusable_phenotype	false	1	saudi_ncvc:1	Gomphocarpus sinaicus Boiss. (p139): bearing dark spines			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030105	follicle fruit	PATO_0001891	ovate	follicle fruit ovate	reusable_phenotype	false	1	saudi_ncvc:1	Gomphocarpus sinaicus Boiss. (p139): ovoid			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030107	achene fruit	PATO_0001873	cylindrical	achene fruit cylindrical	reusable_phenotype	false	1	saudi_ncvc:1	Pulicaria incisa (Lam.) DC. (p269): cylindrical in shape			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0000122	length	berry fruit length	reusable_trait	true	1	saudi_ncvc:1	Cissus quadrangularis L. (p316): 9 mm long			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0000317	black	berry fruit black	reusable_phenotype	false	1	saudi_ncvc:1	Jasminum grandiflorum L. (p308): fruits are black			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030108	berry fruit	PATO_0000322	red	berry fruit red	reusable_phenotype	false	1	saudi_ncvc:1	Lonicera etrusca Santi (p278): reddish in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030113	flower pedicel	PATO_0000406	curved	flower pedicel curved	reusable_phenotype	false	1	saudi_ncvc:1	Erica arborea L. (p47): flower stalk curved			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030113	flower pedicel	PATO_0000454	hairy	flower pedicel hairy	reusable_phenotype	false	1	saudi_ncvc:1	Clutia lanceolata Forssk. (p220): with hairs			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030113	flower pedicel	PATO_0000954	pink	flower pedicel pink	reusable_phenotype	false	1	saudi_ncvc:1	Erica arborea L. (p47): pink			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030113	flower pedicel	PATO_0002359	broad	flower pedicel broad	reusable_phenotype	false	1	saudi_ncvc:1	Capparis cartilaginea Decne. (p169): flower stalk (pedicel) broad;			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030115	raceme inflorescence	PATO_0000322	red	raceme inflorescence red	reusable_phenotype	false	1	saudi_ncvc:1	Woodfordia fruticosa (L.) Kurz (p206): red racemose inflorescences			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030115	raceme inflorescence	PATO_0001802	loose	raceme inflorescence loose	reusable_phenotype	false	1	saudi_ncvc:1	Halothamnus iraqensis Botsch. (p123): forming lax racemes			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030115	raceme inflorescence	PATO_0104035	pendent	raceme inflorescence pendent	reusable_phenotype	false	1	saudi_ncvc:1	Cadia purpurea (G.Piccioli) Aiton (p187): Flowers in pendulous racemes			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030117	spike inflorescence	PATO_0000324	yellow	spike inflorescence yellow	reusable_phenotype	false	1	saudi_ncvc:1	Lavandula atriplicifolia Benth. (p200): and yellow in colour			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0000323	white	capitulum inflorescence white	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia johnwoodii (Boulos) Ragup., Seigler, Ebinger & Maslin (p61): white globose inflorescences			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0000921	width	capitulum inflorescence width	reusable_trait	true	1	saudi_ncvc:1	Rhanterium epapposum Oliv. (p163): 1.5 cm wide			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0000951	purple	capitulum inflorescence purple	reusable_phenotype	false	1	saudi_ncvc:1	Baccharoides schimperi (DC.) Isawumi, El-Ghazaly & B.Nord. (p156): purple			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0001164	dense	capitulum inflorescence dense	reusable_phenotype	false	1	saudi_ncvc:1	Psiadia punctulata Vatke (p162): Flower heads dense			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0001263	dark yellow	capitulum inflorescence dark yellow	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia nilotica subsp. indica (Benth.) Kyal. & Boatwr. (p62): dark yellow			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0001373	glistening	capitulum inflorescence glistening	reusable_phenotype	false	1	saudi_ncvc:1	Vachellia seyal var. fistula (p64): shiny			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0002191	aromatic	capitulum inflorescence aromatic	reusable_phenotype	false	1	saudi_ncvc:1	Pulicaria undulata subsp. undulata (p271): with an aromatic scent			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030121	capitulum inflorescence	PATO_0002254	flattened	capitulum inflorescence flattened	reusable_phenotype	false	1	saudi_ncvc:1	Anvillea garcinii (Burm.f.) DC. (p152): flat			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030123	panicle inflorescence	PATO_0001873	cylindrical	panicle inflorescence cylindrical	reusable_phenotype	false	1	saudi_ncvc:1	Calamagrostis arenaria (L.) Roth (p311): cylindrical in shape			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030124	corymb inflorescence	PATO_0000467	present	corymb inflorescence present	reusable_phenotype	false	1	saudi_ncvc:1	Maerua oblongifolia (Forssk.) A.Rich. (p174): Flowers in terminal corymbose inflorescences			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
PO_0030129	umbel inflorescence	PATO_0002476	terminal	umbel inflorescence terminal	reusable_phenotype	false	1	saudi_ncvc:1	Deverra tortuosa (Desf.) DC. (p133): the inflorescences are terminal umbels			approved	https://orcid.org/0000-0001-8149-5890	2026-09-18	Surfaced 2026-09-18 (saudi_ncvc:1); passed strict sanity screen; Approved by Robert Hoehndorf (all pairs surfaced 2026-09-18, after strict sanity screen; exclusions in scratchpad/pair-approvals-20260918/excluded.tsv).
